number,value,datetime_start,datetime_complete,duration,params_V10,params_V11,params_V12,params_V15,params_V18,params_V3,params_V6,params_V9,system_attrs_fixed_params,state
107,0.0,2026-07-08 12:25:23.809143,2026-07-08 12:25:29.824272,0 days 00:00:06.015129,-883.6655713029687,-848.6251509091735,-105.53049225421822,72.77377012083991,-241.7052663800016,355.0947123049466,334.0964077528063,-997.4918607316544,,COMPLETE
108,0.0,2026-07-08 12:25:29.857958,2026-07-08 12:25:36.722332,0 days 00:00:06.864374,335.62527955461553,637.2383739016327,-15.227456744143065,-113.37264651227461,11.919828851453914,157.75058472171443,-410.460777807579,-791.2024474140516,,COMPLETE
109,0.0,2026-07-08 12:25:36.748749,2026-07-08 12:25:42.846827,0 days 00:00:06.098078,-101.09200675598146,280.6002036020531,676.9780541476106,-350.2226961281516,-128.34009903480998,79.59346549017616,487.11117431196675,-388.3551489633771,,COMPLETE
110,0.0,2026-07-08 12:25:42.883077,2026-07-08 12:25:48.087586,0 days 00:00:05.204509,-324.42128510816696,-340.6026515314362,916.1252246900317,302.55420898426524,-375.1598203288639,-140.0429919411307,-303.62090644456146,26.72047772566246,,COMPLETE
111,0.0,2026-07-08 12:25:48.132477,2026-07-08 12:25:53.775680,0 days 00:00:05.643203,580.2071172603316,-706.8430908164864,-310.89541847163247,-175.1528743792224,-411.1957643971333,-429.9304613650119,100.9685225567338,447.47042956627723,,COMPLETE
112,0.0,2026-07-08 12:25:53.800944,2026-07-08 12:25:59.643511,0 days 00:00:05.842567,417.92167967371995,209.6574971518718,467.61049753788615,-137.11091579456473,-438.3498839003456,-84.7311784099266,232.94775431328557,313.2025373714226,,COMPLETE
113,0.0,2026-07-08 12:25:59.670186,2026-07-08 12:26:05.629601,0 days 00:00:05.959415,495.20759800906967,-31.925540528190083,-393.93838905858206,18.755797936900663,-344.8180943221912,-41.799970157088325,59.38753941589883,568.1639146135494,,COMPLETE
114,0.0,2026-07-08 12:26:05.657784,2026-07-08 12:26:11.853382,0 days 00:00:06.195598,236.68974306869643,536.0546276055184,-507.7110220146222,-89.0489720332408,-468.2741351308488,-479.6899080204429,74.45832847890176,521.8850399745763,,COMPLETE
115,0.0,2026-07-08 12:26:11.885139,2026-07-08 12:26:17.086818,0 days 00:00:05.201679,296.3014405902064,976.9131163176995,-563.3281360504379,-18.01566788616163,-286.3936492423403,-406.6666938829047,-96.4813711518699,-236.07372014738712,,COMPLETE
116,0.0,2026-07-08 12:26:17.105384,2026-07-08 12:26:23.694816,0 days 00:00:06.589432,82.79711202605175,236.91002426938047,-173.21641271787027,118.00510051836399,-306.0361184606254,39.425986349657414,-15.611866664792302,962.7183891928139,,COMPLETE
117,0.0,2026-07-08 12:26:23.726879,2026-07-08 12:26:29.918884,0 days 00:00:06.192005,872.1058667631161,819.6810220465197,-728.45129128853,444.436816999942,-35.758511791976616,257.53799672734203,-444.3130621136231,-724.0548924952543,,COMPLETE
118,0.0,2026-07-08 12:26:29.943633,2026-07-08 12:26:35.847574,0 days 00:00:05.903941,197.50879343786244,375.34141548077446,266.7769154673988,-438.74259078599766,47.10700117881309,192.93658886104842,4.075303803094201,635.9513388365724,,COMPLETE
119,0.0,2026-07-08 12:26:35.875521,2026-07-08 12:26:41.543451,0 days 00:00:05.667930,447.26281510275226,931.4013798231255,74.38586063115909,-324.41871142754775,-174.70525464895502,-212.35734799290873,37.86414179872117,-685.2516707601924,,COMPLETE
120,0.0,2026-07-08 12:26:41.587327,2026-07-08 12:26:47.620800,0 days 00:00:06.033473,355.2949566320889,889.5553137495353,-69.07855188114758,-488.6118675261625,405.4361907334284,124.98134934358795,-274.7270583856777,485.5460066819019,,COMPLETE
121,0.0,2026-07-08 12:26:47.647609,2026-07-08 12:26:52.719232,0 days 00:00:05.071623,825.6705754360573,766.6519207002736,-537.9145787913722,-208.7516097738927,-99.90385642919615,-237.67636585057613,198.09497193647752,422.5934863661414,,COMPLETE
122,0.0,2026-07-08 12:26:52.752337,2026-07-08 12:26:57.819310,0 days 00:00:05.066973,895.4011674574149,-801.1232281264166,-618.8763999047296,-159.7758403814123,-140.9566031085714,-319.2601587770937,-478.1226675714667,359.5309988730139,,COMPLETE
123,0.0,2026-07-08 12:26:57.846070,2026-07-08 12:27:03.013343,0 days 00:00:05.167273,937.2677249254248,585.6102185587052,-420.12684312378957,-94.08886842175926,-209.47154978673137,-274.5847553854042,114.42540089199521,244.0971294001456,,COMPLETE
124,0.0,2026-07-08 12:27:03.049836,2026-07-08 12:27:08.016172,0 days 00:00:04.966336,746.0852763407163,954.2523141037858,-702.8144074258764,-186.0117777271431,-300.83061761117375,-190.84289847552887,144.6860499319641,481.30966142486056,,COMPLETE
125,0.0,2026-07-08 12:27:08.042885,2026-07-08 12:27:12.997384,0 days 00:00:04.954499,663.2367836916305,994.5083640866455,-472.91113815733917,-48.44653680568655,-366.5638775747457,-4.496691849169949,310.4208686420252,-345.10884093155585,,COMPLETE
126,0.0,2026-07-08 12:27:13.021782,2026-07-08 12:27:17.964805,0 days 00:00:04.943023,152.18362044157126,477.4844730424942,14.143278898673259,-125.64304083287698,-249.64142950601735,98.78375923558576,211.8960646896677,88.24359361999674,,COMPLETE
127,0.0,2026-07-08 12:27:17.982509,2026-07-08 12:27:23.112927,0 days 00:00:05.130418,-9.18025962954249,137.1550422447484,-342.5512343168164,-15.17583541668193,-21.407476904258246,238.99726790670294,272.4569575460692,-142.9688476764253,,COMPLETE
128,0.0,2026-07-08 12:27:23.136032,2026-07-08 12:27:28.477881,0 days 00:00:05.341849,786.7731320239143,856.6647578646948,-277.3003043492498,-73.2744589934619,31.35413960047839,173.2343803273434,-161.63141636815436,293.50729081901216,,COMPLETE
129,0.0,2026-07-08 12:27:28.510744,2026-07-08 12:27:33.884135,0 days 00:00:05.373391,119.64486685278474,-668.8068357430562,-422.21635975110985,-404.6639771073351,-221.28205650124502,58.44445516434557,427.81537518084303,-54.67740937456591,,COMPLETE
130,0.0,2026-07-08 12:27:33.910878,2026-07-08 12:27:39.182445,0 days 00:00:05.271567,701.0669910597765,-761.7290220259945,-119.82043426566486,417.64139010246174,-77.29476106502284,-252.98574181687067,159.95919728616104,847.4133571254268,,COMPLETE
131,2.0,2026-07-08 12:27:39.208570,2026-07-08 12:27:44.397805,0 days 00:00:05.189235,259.30781623284446,324.0392608357872,-280.0064325172133,349.06229508090917,352.6238958389708,-218.25524473021068,-63.71312631247335,380.9767739137607,,COMPLETE
132,1.0,2026-07-08 12:27:44.438695,2026-07-08 12:27:49.446273,0 days 00:00:05.007578,252.9659213867666,325.7625247911601,-216.49460366147264,331.6847794413375,484.3244028636056,-260.6509122110536,-33.56596790937453,393.2737113088259,,COMPLETE
133,0.0,2026-07-08 12:27:49.478821,2026-07-08 12:27:54.727785,0 days 00:00:05.248964,251.46418637382504,376.1891261902273,-290.70951583284875,369.5873496586668,495.2901008405993,-226.5912619811084,-56.49976413787263,350.440285371367,,COMPLETE
134,0.0,2026-07-08 12:27:54.754360,2026-07-08 12:27:59.897855,0 days 00:00:05.143495,-564.6968072436132,114.53799554867209,-214.64115120206225,341.36459861210597,449.69415544339296,-168.3000586782801,-19.350014115605774,393.08352169040427,,COMPLETE
135,5.0,2026-07-08 12:27:59.943187,2026-07-08 12:28:04.967346,0 days 00:00:05.024159,320.7827116505167,316.96391035742425,-167.54717021087095,388.6981872076408,388.7405280287291,-309.38961636386546,-74.85781208136538,460.99168410309704,,COMPLETE
136,4.0,2026-07-08 12:28:05.004080,2026-07-08 12:28:11.063097,0 days 00:00:06.059017,186.23166565407172,238.03864546615605,-188.0418716241731,310.23367134421915,471.0710535483627,-299.6281399378655,-76.89185818361653,188.55745557691588,,COMPLETE
137,0.0,2026-07-08 12:28:11.097963,2026-07-08 12:28:16.749694,0 days 00:00:05.651731,182.90620068465938,260.6831367886084,-162.26479596109942,323.1365652565742,469.91554405564386,-308.1646589805846,-103.55567346811314,132.3506312478181,,COMPLETE
138,3.0,2026-07-08 12:28:16.780119,2026-07-08 12:28:22.668000,0 days 00:00:05.887881,304.1493613575769,404.21298108610637,-88.62489141161171,387.5768992791521,397.6677213618919,-284.341663993666,-77.63389557989785,210.18283274968675,,COMPLETE
139,3.0,2026-07-08 12:28:22.698965,2026-07-08 12:28:28.032115,0 days 00:00:05.333150,370.57931064629554,318.2901973475694,-81.6816010047433,384.21532766276545,404.3863573036997,-332.2686685578937,-79.06897236892748,216.78808302010094,,COMPLETE
140,0.0,2026-07-08 12:28:28.061873,2026-07-08 12:28:33.155292,0 days 00:00:05.093419,356.47924025018415,326.3850084268382,-88.41484372949559,394.4298056551133,400.8806816741763,-344.3527361019351,-44.38320606595119,199.67186645350068,,COMPLETE
141,9.0,2026-07-08 12:28:33.180134,2026-07-08 12:28:38.267648,0 days 00:00:05.087514,299.9562169222752,310.30491617019686,-131.67091515077448,356.4734847712949,351.09628827843784,-288.38683227344836,-76.32184472631263,249.8403923718281,,COMPLETE
142,4.0,2026-07-08 12:28:38.317246,2026-07-08 12:28:43.548093,0 days 00:00:05.230847,312.45396369395434,313.16609759574067,-233.50498109374854,363.7985349015214,352.1889173224776,-328.1003165548245,-83.37653676942631,268.2235226827102,,COMPLETE
143,4.0,2026-07-08 12:28:43.586221,2026-07-08 12:28:48.564235,0 days 00:00:04.978014,286.40094104920587,308.6231031685767,-235.63055152405965,365.74766835818525,348.8267016815709,-365.12938022804235,-75.42324009826716,258.59972686554283,,COMPLETE
144,2.0,2026-07-08 12:28:48.601320,2026-07-08 12:28:53.961223,0 days 00:00:05.359903,299.53870221182046,324.4218413700674,-225.15955440915582,366.17853070583845,345.0441703578886,-359.07673274960763,-70.8985714036844,279.25585726463896,,COMPLETE
145,5.0,2026-07-08 12:28:53.990877,2026-07-08 12:28:59.364851,0 days 00:00:05.373974,313.00144854833843,312.20983866939486,-213.90089154628964,358.8977798303853,348.34090831801115,-321.7033871590151,-82.62124585742166,259.4977187525504,,COMPLETE
146,5.0,2026-07-08 12:28:59.401149,2026-07-08 12:29:04.627461,0 days 00:00:05.226312,302.67528402041006,308.70318884577506,-189.48615682870968,361.8760221591917,348.1106347642722,-327.9467442131488,-73.17152301847483,277.1860501855782,,COMPLETE
147,7.0,2026-07-08 12:29:04.663239,2026-07-08 12:29:09.925613,0 days 00:00:05.262374,301.48586713102884,310.2524186388481,-192.04391826850497,382.7983164909789,337.35174165214215,-355.9338683700636,-70.72928991739624,252.80313727865575,,COMPLETE
148,3.0,2026-07-08 12:29:10.030255,2026-07-08 12:29:15.546865,0 days 00:00:05.516610,303.74048808285085,299.0882042799589,-241.05575576469403,352.81352760083746,332.04100780948204,-362.79736911598224,-71.38339413628246,269.4761645516615,,COMPLETE
149,10.0,2026-07-08 12:29:15.580696,2026-07-08 12:29:20.825018,0 days 00:00:05.244322,283.578053746536,307.0683198889834,-227.18701201495952,350.54851502397736,353.8275266201388,-360.3146148689526,-73.69189020889806,258.75105216902716,,COMPLETE
150,13.0,2026-07-08 14:46:56.676995,2026-07-08 14:47:04.993844,0 days 00:00:08.316849,269.46637797947216,287.37549712784056,-131.60004105893447,83.10820852745206,-471.7782392345852,-121.75456483424807,-74.38995609381641,998.4993982155488,"{'V3': -121.75456483424807, 'V6': -74.38995609381641, 'V9': 998.4993982155488, 'V10': 269.46637797947216, 'V11': 287.37549712784056, 'V12': -131.60004105893447, 'V15': 83.10820852745206, 'V18': -471.7782392345852}",COMPLETE
151,0.0,2026-07-08 14:47:05.046683,2026-07-08 14:47:12.664983,0 days 00:00:07.618300,315.97050205203493,297.1900594096142,-248.65368042707232,525.8925722957173,583.5121543881661,-517.0151963137318,-125.38151782103114,255.2166780638978,,COMPLETE
152,0.0,2026-07-08 14:47:12.738678,2026-07-08 14:47:20.765001,0 days 00:00:08.026323,305.49878207400013,422.56563493863297,-201.1447976530148,935.0999148611708,-848.2797319261098,-804.182243519571,-79.3114299844711,182.54635945507567,,COMPLETE
153,0.0,2026-07-08 14:47:20.863810,2026-07-08 14:47:28.208065,0 days 00:00:07.344255,388.8738805155129,303.82742801414616,-148.09837246616337,273.7574376591877,811.2539880296348,-540.853330208845,-141.50724238164048,328.2718158925735,,COMPLETE
154,0.0,2026-07-08 14:47:28.245873,2026-07-08 14:47:36.294888,0 days 00:00:08.049015,210.1629665350404,228.7380419126162,-136.56313320228165,229.10084979953837,582.7216505876027,-380.97014208074404,-99.53156992384797,279.3652836811104,,COMPLETE
155,0.0,2026-07-08 14:47:36.331913,2026-07-08 14:47:43.767506,0 days 00:00:07.435593,362.7738045258877,376.9481623248664,-181.6664933657878,512.5768081220302,555.9095044942351,-561.6797480085911,-192.24477851575233,251.33604832632506,,COMPLETE
156,0.0,2026-07-08 14:47:43.792849,2026-07-08 14:47:51.520632,0 days 00:00:07.727783,288.1560240232443,265.7183314539309,-283.1991327236246,571.8914947008421,346.09733746848167,996.0876406842093,-70.93264345335004,227.04585020000818,,COMPLETE
157,0.0,2026-07-08 14:47:51.555935,2026-07-08 14:47:58.825250,0 days 00:00:07.269315,334.83618006287264,407.18746097501804,-248.0812736959118,584.5295730713643,308.55364346890116,-439.23340310148075,-155.57284961325445,158.07116267702972,,COMPLETE
158,0.0,2026-07-08 14:47:58.862597,2026-07-08 14:48:05.683040,0 days 00:00:06.820443,219.52856957124948,190.09133210486345,-46.885612684497346,546.6941092966415,534.1505078275885,-354.8191199664696,820.4773338992792,298.0943648194995,,COMPLETE
159,0.0,2026-07-08 14:48:05.728467,2026-07-08 14:48:13.933715,0 days 00:00:08.205248,421.53396871106594,307.2607192557726,-110.15911250169219,656.1435155555048,235.6833438080044,-596.1479884727765,-625.2758317612855,193.43970308960127,,COMPLETE
160,1.0,2026-07-08 14:48:13.962790,2026-07-08 14:48:21.600315,0 days 00:00:07.637525,271.15823105512806,350.72839513278774,-180.8767292567079,-642.7426420665233,358.5239174982994,-403.94322933671975,-108.79547026956962,336.87498417622015,,COMPLETE
161,2.0,2026-07-08 14:48:21.654810,2026-07-08 14:48:29.355475,0 days 00:00:07.700665,271.70716583223606,336.3978449254248,-245.93295464552318,355.4951470313861,270.396913750858,-277.8751232260985,-10.533215204760594,232.50640949135916,,COMPLETE
162,1.0,2026-07-08 14:48:29.392384,2026-07-08 14:48:37.681071,0 days 00:00:08.288687,315.3183678189278,250.10635863194423,-237.29753817294022,294.802762748992,281.06599689034834,-320.52582674318694,11.974014465007727,234.52455843976594,,COMPLETE
163,0.0,2026-07-08 14:48:37.720108,2026-07-08 14:48:45.330846,0 days 00:00:07.610738,246.9089207244182,443.2888895416365,-319.36568665288155,361.5576985631179,394.7508141684679,-373.0564684721836,-63.11172905734084,283.1513177659782,,COMPLETE
164,1.0,2026-07-08 14:48:45.368190,2026-07-08 14:48:53.074743,0 days 00:00:07.706553,370.30722741791084,165.6219759986473,-127.31977281708288,386.9755981076276,318.41123963006487,-286.36124841911305,-202.7323285055785,147.82486650073946,,COMPLETE
165,4.0,2026-07-08 14:48:53.112876,2026-07-08 14:49:00.544417,0 days 00:00:07.431541,170.982242634679,298.68395066895937,-191.83718798482874,255.60887870696047,357.2741140986662,-457.2287881713012,-884.0065376241007,212.2676519287449,,COMPLETE
166,0.0,2026-07-08 14:49:00.585494,2026-07-08 14:49:07.554679,0 days 00:00:06.969185,174.5013507999667,380.909091686108,-216.2018122603907,277.3359742519839,426.4476614780921,-439.691577350912,-965.8864103359383,208.1524481484276,,COMPLETE
167,2.0,2026-07-08 14:49:07.595771,2026-07-08 14:49:14.959205,0 days 00:00:07.363434,282.04584654660675,328.6647907735009,-280.9031317547499,-999.493648308575,349.08186016875493,-462.41044733631117,-133.34776823999013,61.79432475209484,,COMPLETE
168,1.0,2026-07-08 14:49:15.043174,2026-07-08 14:49:21.934650,0 days 00:00:06.891476,223.29369600634675,286.80544648552393,-167.75146279564166,201.65255057692474,380.8442397791017,-338.8212789408932,-717.2138352218885,119.99394580744571,,COMPLETE
169,0.0,2026-07-08 14:49:21.978568,2026-07-08 14:49:28.448569,0 days 00:00:06.470001,330.7578234614231,483.44706590319606,-77.20815440881792,320.44095565700513,257.35524490726266,-379.8341243162393,-865.658101922541,307.45641577254395,,COMPLETE
170,0.0,2026-07-08 14:49:28.487847,2026-07-08 14:49:34.904359,0 days 00:00:06.416512,411.0742083915094,225.12563026626293,-359.80913026027133,436.6575771713546,518.3356969617184,-292.70349234674984,828.4531398751931,255.4999970369409,,COMPLETE
171,7.0,2026-07-08 14:49:34.945608,2026-07-08 14:49:42.077109,0 days 00:00:07.131501,280.2703905686965,339.2546517784239,-274.31398639114394,363.18758687435275,335.3007705907104,-478.0156638337812,-125.3650999193077,185.2651637141172,,COMPLETE
172,1.0,2026-07-08 14:49:42.116813,2026-07-08 14:49:49.394467,0 days 00:00:07.277654,259.9133498199012,338.51727365400444,-254.07024912901448,358.6800358054051,315.2924377234235,-503.6332061789849,-22.048189450105795,191.0300719584479,,COMPLETE
173,6.0,2026-07-08 14:49:49.445240,2026-07-08 14:49:56.359883,0 days 00:00:06.914643,296.2243736351578,266.7598419264697,-191.59289784860957,251.03922814955294,-580.6984930783267,-602.5300819779231,-81.88727416528371,226.02057116744425,,COMPLETE
174,6.0,2026-07-08 14:49:56.404738,2026-07-08 14:50:03.933576,0 days 00:00:07.528838,311.34628401108733,273.9997546179339,-183.4921095034458,245.66072821752692,433.09686611195696,-399.19291021084126,-91.82098881369629,166.22595713066733,,COMPLETE
175,1.0,2026-07-08 14:50:03.971010,2026-07-08 14:50:10.676752,0 days 00:00:06.705742,365.35280077379514,276.9362766539985,-161.14642893892352,249.19379088893493,-586.0245809209363,-678.147111400165,-101.94185412876794,161.28712668795524,,COMPLETE
176,0.0,2026-07-08 14:50:10.770160,2026-07-08 14:50:17.117262,0 days 00:00:06.347102,195.57661055522294,394.70425269269873,-194.9051694813979,158.66623500764766,444.42823884114136,-410.10898996419166,650.1087549333412,89.30957575080998,,COMPLETE
177,0.0,2026-07-08 14:50:17.152716,2026-07-08 14:50:23.775438,0 days 00:00:06.622722,458.92609057955184,247.32216049876473,-126.61794641492676,303.1403557623751,-654.8146957631964,-636.6857037443422,-225.6589273059462,211.29280404687563,,COMPLETE
178,0.0,2026-07-08 14:50:23.815513,2026-07-08 14:50:30.718489,0 days 00:00:06.902976,332.78220570240086,170.9738915054038,-43.92000164092917,408.908851309194,406.12556155991166,-454.7563502163674,-170.27993522534166,134.6407873749629,,COMPLETE
179,1.0,2026-07-08 14:50:30.755293,2026-07-08 14:50:37.420482,0 days 00:00:06.665189,144.5442668236677,281.8405410277122,-308.29372224154633,260.3105653252226,-577.2929673551945,-328.7908526526559,-128.37901532050287,320.21255631446445,,COMPLETE
180,0.0,2026-07-08 14:50:37.451967,2026-07-08 14:50:43.961802,0 days 00:00:06.509835,239.51295477544758,444.964086795132,-96.17859023263247,442.21971657127284,372.5086174140467,-734.5122294228931,41.934809888803315,370.7099254977118,,COMPLETE
181,1.0,2026-07-08 14:50:44.005184,2026-07-08 14:50:50.748849,0 days 00:00:06.743665,306.56662168187904,309.06989224247064,-210.3133781243767,388.4424214395057,326.0649585849261,-392.1778910322254,-81.30810868980747,268.9221487144461,,COMPLETE
182,10.0,2026-07-08 14:50:50.787464,2026-07-08 14:50:57.081025,0 days 00:00:06.293561,291.54070467036195,245.6911267490508,-181.9236986775827,221.72602283863966,431.76317316017963,-357.0088395572822,-57.24308266803502,278.59227532930197,,COMPLETE
183,0.0,2026-07-08 14:50:57.117291,2026-07-08 14:51:03.340608,0 days 00:00:06.223317,396.4654163207018,214.45300928364222,-153.738220931108,216.9635279995633,434.94748441306444,-967.996362938763,-50.81995644575156,173.0463534008405,,COMPLETE
184,0.0,2026-07-08 14:51:03.378386,2026-07-08 14:51:10.157333,0 days 00:00:06.778947,222.92810468682245,368.7264974676292,-188.62036379375303,304.4724220456105,633.0789019602471,-213.83839607517115,13.615190806862756,237.47314199406372,,COMPLETE
185,0.0,2026-07-08 14:51:10.190006,2026-07-08 14:51:17.405466,0 days 00:00:07.215460,344.32079790878515,248.78126797621147,-270.0306548651672,185.83287176053062,399.9395544815433,-326.00354297244394,-157.0979505493171,204.83034394648928,,COMPLETE
186,3.0,2026-07-08 14:51:17.443826,2026-07-08 14:51:24.192064,0 days 00:00:06.748238,286.67792241104496,359.15999121602397,-118.87776196446889,255.60558578910369,504.90449476627145,-421.5899501201906,-102.03340054269009,348.3604737439481,,COMPLETE
187,5.0,2026-07-08 14:51:24.222384,2026-07-08 14:51:31.548075,0 days 00:00:07.325691,299.58443969794763,400.9927969126583,-90.33331497877361,238.1965961386997,468.65243609583536,-479.39781766317424,-131.23456193362907,335.4132019964821,,COMPLETE
188,5.0,2026-07-08 14:51:31.586816,2026-07-08 14:51:39.191542,0 days 00:00:07.604726,379.8332274519281,413.3420875013356,-12.59429508095053,224.8391197406471,462.7238554067308,-492.50252817762885,-188.90331822715854,294.9892068373786,,COMPLETE
189,0.0,2026-07-08 14:51:39.220544,2026-07-08 14:51:46.664970,0 days 00:00:07.444426,438.19573673705986,407.8876351498726,-39.22461273762515,225.86730633767087,469.4468630383716,-540.6145307208706,-177.1856963415098,320.80176566291806,,COMPLETE
190,0.0,2026-07-08 14:51:46.704120,2026-07-08 14:51:53.529754,0 days 00:00:06.825634,386.57946279100264,452.59927666466166,-6.974503651295421,168.80661242699244,625.3224814971137,-485.83656837700045,-126.74817114726753,123.08451568595851,,COMPLETE
191,6.0,2026-07-08 14:51:53.572827,2026-07-08 14:52:00.220903,0 days 00:00:06.648076,325.84507789943484,283.3876524399144,-67.89811665506495,295.15230974523945,441.06914836964467,-451.1790518092556,-76.72591479543715,270.0974848053443,,COMPLETE
192,3.0,2026-07-08 14:52:00.265793,2026-07-08 14:52:06.826762,0 days 00:00:06.560969,358.0879016217455,200.71292017289278,-79.81730009120851,291.1296652831469,443.16019549590686,-467.72602024441164,-37.369577611225736,248.2421223424139,,COMPLETE
193,0.0,2026-07-08 14:52:06.864454,2026-07-08 14:52:13.541277,0 days 00:00:06.676823,331.9350194412144,261.4194727338455,-148.0695606910544,313.1861211081347,998.832107809409,-594.354703862668,-111.60370761814167,294.8857293850849,,COMPLETE
194,0.0,2026-07-08 14:52:13.579993,2026-07-08 14:52:20.133994,0 days 00:00:06.554001,180.73510739805175,359.90336492386706,-73.32969715478347,252.65969043813365,-766.5950770932898,-515.2336369649397,-22.12456557019977,182.54741123839332,,COMPLETE
195,0.0,2026-07-08 14:52:20.170385,2026-07-08 14:52:26.772955,0 days 00:00:06.602570,238.01879382235057,289.7635613531038,27.281093980715752,278.46480148835013,386.57697647872,-446.7256435366919,-206.12735670985114,205.81523879206063,,COMPLETE
196,0.0,2026-07-08 14:52:26.814699,2026-07-08 14:52:33.392160,0 days 00:00:06.577461,301.6506643973969,508.05770892166765,-112.56000896979901,397.78558186303593,458.65822595449276,-403.6572391402956,-149.87737701725592,234.07644007029808,,COMPLETE
197,0.0,2026-07-08 14:52:33.434635,2026-07-08 14:52:40.131595,0 days 00:00:06.696960,394.6949086853832,409.15637620240796,-193.26133470474753,196.07035090401894,290.37839021443466,-576.3651753760189,-87.4043155753183,290.54938842442954,,COMPLETE
198,0.0,2026-07-08 14:52:40.172356,2026-07-08 14:52:46.970339,0 days 00:00:06.797983,267.9594006106145,240.3030536510975,-36.894167471486654,421.1345122158653,517.5243404751537,-355.12316076951953,-558.412202321703,159.86704960150252,,COMPLETE
199,0.0,2026-07-08 14:52:47.009634,2026-07-08 14:52:53.483758,0 days 00:00:06.474124,329.6553933706276,151.9089884182311,-159.6063463625028,325.1574145055874,400.82753114727774,-299.43591324113106,14.572038761157295,340.8345231394312,,COMPLETE
200,0.0,2026-07-08 14:52:53.516607,2026-07-08 14:53:00.178792,0 days 00:00:06.662185,203.55089017547718,207.00970837027702,-90.800630130553,463.38819702206604,-992.7832422679243,-426.00511815282584,-48.04040387157674,70.81825742713973,,COMPLETE
201,2.0,2026-07-08 14:53:00.211529,2026-07-08 14:53:07.393228,0 days 00:00:07.181699,311.43019164189155,320.398352241119,-220.3557895230165,338.1344409805258,353.7215241230306,-362.50730620674443,-78.63105044387656,263.4669195214854,,COMPLETE
202,4.0,2026-07-08 14:53:07.442457,2026-07-08 14:53:14.786236,0 days 00:00:07.343779,358.0933099595943,297.1240469161864,-182.65374431614185,376.7707203223807,431.04609035203293,-384.28221226815083,-121.35516261184485,226.95921885191967,,COMPLETE
203,3.0,2026-07-08 14:53:14.826306,2026-07-08 14:53:22.056056,0 days 00:00:07.229750,361.4390412338628,279.9743392691696,-137.70594571293276,232.69836556088944,477.1424581411379,-510.35046695834455,-116.16863849598349,222.8274726866042,,COMPLETE
204,1.0,2026-07-08 14:53:22.096246,2026-07-08 14:53:28.662612,0 days 00:00:06.566366,266.16612276246974,359.4753096458655,-190.18751003433985,379.8404746343764,552.9112920849481,-396.9416652364443,-146.21932362671106,179.8383495014831,,COMPLETE
205,0.0,2026-07-08 14:53:28.704604,2026-07-08 14:53:35.291951,0 days 00:00:06.587347,467.11838800259477,298.0935124524092,-127.46641585135328,277.58732475981094,419.1217506312489,-276.11744433363094,-45.526823479699644,299.5731087111231,,COMPLETE
206,0.0,2026-07-08 14:53:35.339377,2026-07-08 14:53:42.027419,0 days 00:00:06.688042,392.9103330831797,394.08170243713863,-176.26243895041438,145.5135924207705,438.72977581613935,-476.71714192922184,-12.183527808768417,252.74595138777332,,COMPLETE
207,1.0,2026-07-08 14:53:42.070956,2026-07-08 14:53:48.659109,0 days 00:00:06.588153,349.8037054832028,242.9953898022315,-64.37286599123105,325.44397256840426,375.7501958151089,-308.43167688679233,-195.81573617261105,131.3704539057698,,COMPLETE
208,3.0,2026-07-08 14:53:48.691621,2026-07-08 14:53:55.786786,0 days 00:00:07.095165,231.53672203059782,352.9208667847064,-223.50909158226972,401.80263285915476,301.39790911588807,-340.22056832052635,-105.65583459231281,212.65222757252138,,COMPLETE
209,0.0,2026-07-08 14:53:55.829647,2026-07-08 14:54:02.748554,0 days 00:00:06.918907,285.0531683579926,443.1535485042057,-6.785998185435696,447.2752095790076,484.68743383747335,-250.61854743190236,-163.60450344936527,325.88306868782684,,COMPLETE
210,0.0,2026-07-08 14:54:02.780843,2026-07-08 14:54:09.476436,0 days 00:00:06.695593,413.2119289984541,266.10079270309905,-320.7920333471591,307.70898292198405,244.31767807443362,-416.4565950857333,-75.21798381099627,429.80446133523014,,COMPLETE
211,5.0,2026-07-08 14:54:09.517068,2026-07-08 14:54:16.527055,0 days 00:00:07.009987,308.59629318118647,306.57267320869835,-250.31113517495984,363.8882018126703,353.35819292535757,-370.35865840571756,-67.38559148341403,274.53866539677534,,COMPLETE
212,4.0,2026-07-08 14:54:16.552807,2026-07-08 14:54:23.568163,0 days 00:00:07.015356,303.30803551352426,328.17601337540896,-256.8407831716855,383.19577855542434,412.49434760703264,-384.0735125863358,-41.336854194774375,276.5377185541138,,COMPLETE
213,3.0,2026-07-08 14:54:23.607942,2026-07-08 14:54:30.927113,0 days 00:00:07.319171,279.5227042992075,341.2803204219626,-264.3437267628014,356.8809869216169,379.06870518231,-382.5549916902218,-31.24934353429977,279.32495855601667,,COMPLETE
214,15.0,2026-07-08 14:54:30.961673,2026-07-08 14:54:37.636238,0 days 00:00:06.674565,323.78178618456144,302.2913536198407,-211.15498565148823,233.0093842834306,330.62893754323636,-444.0980065317684,-8.421191627412682,256.270779161992,,COMPLETE
215,0.0,2026-07-08 14:54:37.684072,2026-07-08 14:54:44.257772,0 days 00:00:06.573700,328.7385896619238,217.83406181413346,-230.33443408671897,217.179145740583,313.86136267941816,-469.6928526867234,44.82963695794418,359.2379960997496,,COMPLETE
